index_date,igpm_forecast
2021-11-01,0.5438079840097463
2021-12-01,1.6897244132310965
2022-01-01,0.9038217746777927
2022-02-01,0.9420330817440533
2022-03-01,0.7537426392921422
2022-04-01,1.4721170906859937
2022-05-01,0.20967338929262258
2022-06-01,1.9480257225297917
2022-07-01,1.8730894052136708
2022-08-01,1.9459755415086197
